BATTER_ID,PLAYER_NAME,GAME_YEAR,PITCH_TYPE_FB,PITCH_TYPE_BB,PITCH_TYPE_OS
666160,"Moniak, Mickey",2024,50.913660504357786,32.103168084738684,16.479072917706226
666163,"Rortvedt, Ben",2024,58.69395290226055,29.05310674413095,13.388483651303568
666176,"Adell, Jo",2024,56.10129031160063,32.34857037486644,11.22289299765662
666181,"Benson, Will",2024,54.65703707844839,32.03559718848037,13.752366816465456
666182,"Bichette, Bo",2024,57.54363433710721,31.05809167251628,10.22520963233374
666185,"Carlson, Dylan",2024,54.6925255307866,29.74245910167147,16.02434877282735
666310,"Naylor, Bo",2024,52.846184231758734,31.991600366667235,14.349107913873292
666397,"Julien, Edouard",2024,54.435980968880116,30.824207386508476,16.216782404902006
666624,"Morel, Christopher",2024,52.45645440512826,34.89651556851334,12.867911754484242
666969,"García, Adolis",2024,56.3658436718578,31.1305887075125,12.419002486400695
666971,"Gurriel Jr., Lourdes",2024,56.063972595288085,30.25990833410649,12.801901282012688
667670,"Rooker, Brent",2024,54.33085585149376,32.26978853326386,14.875330234113417
668227,"Arozarena, Randy",2024,53.319915149039524,34.418150870292465,13.112408184944472
668670,"Rogers, Jake",2024,55.86110804862111,33.099016414210766,11.398074893495805
668709,"Bleday, JJ",2024,52.70304798243686,29.07621429241416,18.81920189234181
668715,"Steer, Spencer",2024,58.72794077709792,29.57329842315699,11.348845790508689
668804,"Reynolds, Bryan",2024,54.0911259925822,27.776535540606318,18.57941777901493
668901,"Vientos, Mark",2024,52.46183737292567,35.916444971744156,12.469402976389096
668904,"Lewis, Royce",2024,51.781842961541514,35.47741996041884,12.799407269705126
668930,"Turang, Brice",2024,55.13619918690847,28.816075823979443,16.088658311877545
668939,"Rutschman, Adley",2024,53.79188177813408,29.00318837249808,17.340403226737592
668942,"Rojas, Josh",2024,54.797649574091594,30.11314060501943,15.99851833308921
669004,"Melendez, MJ",2024,54.38677165075087,31.33961842328936,15.096173233930038
669016,"Marsh, Brandon",2024,56.02163323366998,29.949730944192442,14.441389714596877
669127,"Langeliers, Shea",2024,54.294551641703656,31.705366163464028,13.9584393348718
669134,"Campusano, Luis",2024,53.30380606400297,34.46496073160493,10.571663647695239
669221,"Murphy, Sean",2024,55.165492474462404,32.75922435153669,11.622989421017593
669222,"Senzel, Nick",2024,56.52771946773731,31.379810260720703,11.897519708002953
669224,"Wells, Austin",2024,50.135189285499216,29.324947116262827,19.291018036972417
669257,"Smith, Will",2024,57.489908417330994,30.933875431935583,11.023042977313931
669261,"Suwinski, Jack",2024,53.95617877400947,29.539701256298972,17.383061090748306
669289,"Espinal, Santiago",2024,57.43709810580042,31.399766294312496,11.5148386566498
669304,"Miranda, Jose",2024,53.96204234973012,34.973662284081875,11.257969867445892
669357,"Gorman, Nolan",2024,54.65339991849529,29.719850911470708,15.459885457340691
669364,"Edwards, Xavier",2024,59.252945901559166,26.450406018355864,13.853423658566497
669394,"Burger, Jake",2024,51.53044359965101,33.813904457818765,14.510293293384978
669701,"Smith, Josh",2024,55.16534644012397,28.668103968434224,16.24416391885116
669707,"Triolo, Jared",2024,56.132114431182195,35.01259595657926,10.166852048084124
669911,"Toglia, Michael",2024,52.14648739812833,34.04456063757024,15.581870342218256
670032,"Lopez, Nicky",2024,59.44537490942393,26.335970005399233,14.203042916714137
670042,"Raley, Luke",2024,51.25472415731971,31.966150139886423,16.88480817481877
670242,"Wallner, Matt",2024,56.29440593977452,29.56436968108186,14.403149411948535
670541,"Alvarez, Yordan",2024,53.53081970260444,32.62795988913745,13.474034487157345
670623,"Paredes, Isaac",2024,53.55666895696223,33.42710223917189,11.919293411191605
670764,"Walls, Taylor",2024,57.954776480809734,26.809762930347055,16.24665739010583
670770,"Friedl, TJ",2024,56.164489191041675,27.67108998878302,16.325566901672357
671056,"Herrera, Iván",2024,59.49713073169313,30.677901210473667,12.684675839648735
671218,"Ramos, Heliot",2024,55.420027868676534,30.64978432276445,14.495719209178327
671277,"García Jr., Luis",2024,48.27044094002339,33.43316742835928,18.071667112219625
671289,"Freeman, Tyler",2024,57.2118607531704,29.64908953361707,12.6635054453036
671732,"Butler, Lawrence",2024,49.61055471000871,31.07458079471833,19.65634362408069
671739,"Harris II, Michael",2024,56.704912477690115,28.1176000508595,14.803925551520294
672275,"Bailey, Patrick",2024,54.724952881808385,28.218335917757962,17.274707470919026
672279,"Siani, Michael",2024,70.85276202809052,19.607677181837737,8.275885568146979
672284,"Kelenic, Jarred",2024,47.15006854757796,35.588720173025585,17.98297118187428
672386,"Kirk, Alejandro",2024,56.7275010420345,31.570860070460704,11.907355753018834
672515,"Moreno, Gabriel",2024,57.15023399103236,31.813272623369485,11.394334866737921
672580,"Garcia, Maikel",2024,58.00382651473521,32.04790383685497,10.774780122824932
672640,"Lopez, Otto",2024,60.9604412074854,26.74164639640052,14.66728617668345
672695,"Perdomo, Geraldo",2024,57.34381414257835,29.276575447992574,13.929875612184112
672820,"Sosa, Lenyn",2024,55.16125030193012,33.356176208369575,10.888415986304633
673237,"Diaz, Yainer",2024,49.39000527687684,37.3000348148548,11.863872129254855
673357,"Robert Jr., Luis",2024,50.53799671501202,35.1716217759772,13.108369715089811
673490,"Kim, Ha-Seong",2024,58.05025927644938,31.588873391448114,10.399551442316762
673548,"Suzuki, Seiya",2024,56.107092836228475,31.484368375486945,12.504097829414972
676059,"Westburg, Jordan",2024,54.362428739497325,31.385149693623653,14.330741501251833
676356,"DeLuca, Jonny",2024,55.64789227141336,30.918695972740508,13.577205294142757
676391,"Clement, Ernie",2024,58.21478868374915,26.161947029318213,13.905903711230952
676475,"Burleson, Alec",2024,50.65554283051846,32.43514531792965,16.310193103986244
676609,"Caballero, José",2024,57.116692711450234,31.269514747912794,11.794942426006509
676694,"Meyers, Jake",2024,51.224148495213896,35.88814845091616,13.222722316899368
676801,"McCormick, Chas",2024,53.66672130087435,34.49351210597716,11.145791478597353
676914,"Schneider, Davis",2024,55.85351566664089,31.799436310844168,12.848812349409064
677587,"Rocchio, Brayan",2024,53.680969494617514,32.33151256091603,14.021170974366228
677594,"Rodríguez, Julio",2024,53.69739340734547,32.52831590789617,13.2676870523832
677649,"Duran, Ezequiel",2024,53.454552728333574,34.669378710975934,10.685086610509314
677800,"Abreu, Wilyer",2024,57.12237129883523,28.150951019170154,15.257281305627727
677951,"Witt Jr., Bobby",2024,55.63442037243341,31.878335131306663,11.720808798393804
678009,"Meadows, Parker",2024,56.82784026965712,27.64912099175693,16.146762363884086
678246,"Vargas, Miguel",2024,59.88042375845982,27.678524769019567,12.236402431139263
678662,"Tovar, Ezequiel",2024,52.30635527163165,35.20227438540134,10.936692024798683
678882,"Rafaela, Ceddanne",2024,56.57265601451492,31.948116598177897,10.521674688730222
679032,"Rojas, Johan",2024,58.419632193282794,30.5865129133696,10.654255212637203
679529,"Torkelson, Spencer",2024,52.72039235242126,33.50910288547256,13.349120174335745
680700,"Palacios, Richie",2024,56.89643720282716,28.242667456976573,13.609370099422716
680757,"Kwan, Steven",2024,61.039077984517505,26.72823471212692,12.392161861657346
680776,"Duran, Jarren",2024,55.80460354073546,26.725533616341032,16.670278243443622
680777,"Jeffers, Ryan",2024,55.40889135651254,33.55615611475241,11.15778736585187
680869,"Gelof, Zack",2024,52.836413056149965,32.66581989502265,14.655123050719189
680977,"Donovan, Brendan",2024,55.11288476297644,31.05596111970163,14.262298180838467
681082,"Stott, Bryson",2024,59.65225827937351,26.241653898765136,13.989635850611473
681146,"Bride, Jonah",2024,56.06438036308684,30.709985291032574,14.813206593329753
681297,"Cowser, Colton",2024,55.78171133574441,27.991622855822868,16.060691751509665
681351,"O'Hoppe, Logan",2024,51.96295203140708,34.543362962841265,13.342995053490444
681481,"Carpenter, Kerry",2024,49.859825131153855,32.32228843907919,17.034901164876757
681807,"Fry, David",2024,55.53382892163812,32.688875392416094,9.809954691218826
682626,"Alvarez, Francisco",2024,54.93743936521512,32.02935793262347,13.906466446444057
682829,"De La Cruz, Elly",2024,48.81289785621218,33.587590655898275,18.023047296695665
682928,"Abrams, CJ",2024,54.74818314532511,31.36502618771306,12.651981248713865
682985,"Greene, Riley",2024,55.22484407697838,31.16737741962359,13.99243292943173
682998,"Carroll, Corbin",2024,54.77709899661342,31.109571746395737,13.80263627923439
683002,"Henderson, Gunnar",2024,54.28357100514212,31.679449401665774,13.645404975204611
683011,"Volpe, Anthony",2024,53.98707984827542,34.64974986732747,11.251123010228863
683734,"Vaughn, Andrew",2024,51.373613715380245,35.80558461640081,12.761654539985127
683737,"Busch, Michael",2024,52.77988152333116,31.044087106858363,15.605323563501317
686217,"Frelick, Sal",2024,53.75920988444158,33.01276236616799,12.927248550296913
686469,"Pasquantino, Vinnie",2024,50.72459139853631,29.12475488729577,19.546432981673068
686668,"Doyle, Brenton",2024,53.48163536655914,34.27570875663312,12.522296511871684
686676,"Lee, Korey",2024,56.19570041168051,27.26460011897433,16.248415711787565
686681,"Massey, Michael",2024,52.44381954181067,31.44586227597997,15.285451780381328
686823,"Brennan, Will",2024,56.162538936961184,28.89536304820236,13.599302808336041
687263,"Neto, Zach",2024,53.092672025368316,37.32511426864123,10.555032275915163
687401,"Ortiz, Joey",2024,57.657448726651374,29.76019928625788,13.233153887632653
687462,"Horwitz, Spencer",2024,50.91224979155844,32.71662927383984,16.66041179182421
691026,"Winn, Masyn",2024,56.27264566518685,32.146899528772536,11.811060372392735
691718,"Crow-Armstrong, Pete",2024,64.22515041915611,26.364886231234554,10.109141900659901
693304,"Gonzales, Nick",2024,50.96172013061727,35.72108351383791,12.860745629371435
694384,"Schanuel, Nolan",2024,57.279917393026906,28.285141373193817,15.310442752010433
696285,"Young, Jacob",2024,54.45096142798364,34.912926342203384,10.9282609249639
807799,"Yoshida, Masataka",2024,55.202408844769366,29.764550827812897,15.572714389925748
444482,53.96997101987854,2023,53.89157553314037,28.359402638094082,17.246777871722998
444482,28.49380231400411,2023,53.89157553314037,28.359402638094082,17.246777871722998
444482,17.308386513452497,2023,53.89157553314037,28.359402638094082,17.246777871722998
453568,58.611726272679945,2023,58.57528373514322,26.608268797567796,14.59633405881535
453568,26.413947387903317,2023,58.57528373514322,26.608268797567796,14.59633405881535
453568,14.288014018966951,2023,58.57528373514322,26.608268797567796,14.59633405881535
456781,56.171637755330735,2023,56.339696029663365,31.749869263931735,12.025407033307037
456781,31.560391752833503,2023,56.339696029663365,31.749869263931735,12.025407033307037
456781,11.938110771945183,2023,56.339696029663365,31.749869263931735,12.025407033307037
457705,55.15170133164699,2023,55.19552273599098,32.515494655217466,13.373727276320428
457705,32.33851634756044,2023,55.19552273599098,32.515494655217466,13.373727276320428
457705,13.315437744269053,2023,55.19552273599098,32.515494655217466,13.373727276320428
457759,58.635075569296404,2023,58.78045537631957,29.850748412713376,10.822980377572147
457759,29.589106559727036,2023,58.78045537631957,29.850748412713376,10.822980377572147
457759,10.418090562437662,2023,58.78045537631957,29.850748412713376,10.822980377572147
467793,54.50919301433797,2023,54.41354482967568,29.223523573348242,16.282711351437484
467793,29.072335346746804,2023,54.41354482967568,29.223523573348242,16.282711351437484
467793,16.23392391115314,2023,54.41354482967568,29.223523573348242,16.282711351437484
500743,56.4223750611371,2023,56.339515464366066,32.507153804117806,11.254842409122105
500743,32.50072987879558,2023,56.339515464366066,32.507153804117806,11.254842409122105
500743,11.352821155430037,2023,56.339515464366066,32.507153804117806,11.254842409122105
502054,52.79170060952714,2023,52.8122669387552,33.0409538818876,15.488153613057428
502054,33.1154894528228,2023,52.8122669387552,33.0409538818876,15.488153613057428
502054,15.479845366218806,2023,52.8122669387552,33.0409538818876,15.488153613057428
502110,53.46087847095036,2023,53.46852185553695,34.14948302684711,12.12149529184512
502110,34.392439966640765,2023,53.46852185553695,34.14948302684711,12.12149529184512
502110,12.094751715192531,2023,53.46852185553695,34.14948302684711,12.12149529184512
502671,56.6649118745693,2023,56.712349246048646,33.181644007254306,11.01169236825069
